RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
2268,Fluvanna County,Virginia,903,227700,217400,202200,213300,220900,227e3,220700,218600,292800,292300,294700,217400,198300,182300,176300,185100,188700,184700,195700,212400,223600,201400,193500,185900,184900,169800,161800,173300,189700,201100,195700,206300,207e3,209900,203400,217900,214400,197e3,172500,167600,184e3,194900,207600,200700,190200,172300,180300,180500,190600,166400,162500,169700,180400,184800,169300,176100,185800,186800,181600,179400,174500,175700,165700,170600,166200,167600,184300,180400,178600,161300,159800,157900,155900,153800,170300,170200,192700,182500,192100,178900,183e3,184500,176100,170400,170400,181600,191400,192900,191900,174300,176200,174600,183200,170600,169600,173300,163900,159200,154600,169500,172800,167300,164700,169800,206100,211600,213400,203500,206100,208700,198500,199900,199100,210600,204900,202600,19e4,194100,195500,217700,218400,221e3,198500,201100,202200,201800,203400,211400,226800,221700,212500,201200,204e3,204100,206400,21e4
2807,Montezuma County,Colorado,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140500,146900,155300,172900,164e3,147e3,138800,149900,164900,161300,172500,172200,165300,158600,156800,159e3,154e3,150900,157400,157800,169200,176400,178800,185800,190100,181500,175700,165900,180700,184900,177400,172500,164600,174100,172100,169900,173400,179200,190700,201700,197900,204100,196200,198700,185400,175400,164900,181500,186800,187600,188800,184800,191400,176e3,174200,173800,176900,176500,181300,176900,179e3,180300,183400,194200,189600,185300,206900,211700,231700,227700,239200,238100,216e3,201400,195800,212300,218e3,208e3,209200,210900,,,,
816,Yates County,New York,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13e4,124700,130500,129700,130100,132700,134100,129800,142100,129e3,125800,115200,119500,140600,121400,135500,115700,127200,116500,130700,139300,146800,140100,124400,119600,116500,126400,127600,133300,140800,144500,132400,116300,123700,118e3,134100,129600,146e3,15e4,143400,143600,138600,138700,149800,151e3,165900,183e3,179400,174400,140200,144900,14e4,186600,177500,186200,142400,146800,129900,130200,145100,155600,161400,166200,165100,177800,166300,151100,158100,158400,164200,126900,145600,156800,
2854,Tillamook County,Oregon,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228400,235500,227100,231500,222200,217200,218300,228800,254400,259e3,256e3,217300,219e3,214300,224500,225500,244e3,234900,219900,223100,213300,237900,256100,271700,257e3,225800,229600,221800,217e3,212900,226900,227700,231700,22e4,232900,241900,280800,261e3,248400,222100,236500,236900,235800,230600,24e4,233800,239700,246e3,240900,256600,252800,260200,250800,263800,273800,273200,262600,262200,261200,261100,278800,294800,290400,287100,285100,292800,299300,293200,310100,306e3,316500,278e3,297100,289e3,349700,331200,334800,303200
176,Hart County,Georgia,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138300,126100,129e3,119400,110100,123200,118700,135100,123700,133900,130600,139700,127100,138600,131500,140500,135400,127900,137200,139e3,146700,132300,131900,134900,144400,143700,168300,167300,175300,148600,149100,147800,159800,182300,189100,177e3,158400,164200,161700,167300,166600,181600,159600,166200,170900,
785,Wasco County,Oregon,908,173500,158600,147400,160800,185300,186100,190800,178700,182800,178900,164e3,174100,178500,192600,179600,185e3,173700,174100,171100,172100,181900,172e3,176400,163700,162800,155300,155300,151500,156800,153700,142200,143100,157400,165300,180900,164900,179500,168e3,170500,160700,156600,155200,154600,142700,144600,152400,147500,140500,135600,144300,142500,140600,151500,155900,175100,157600,159300,153e3,14e4,140400,136700,154800,156600,152600,155200,161100,165700,174500,166800,156500,156700,171200,182100,175100,168200,167e3,165900,157100,149100,149800,157300,161500,143900,146500,153e3,173300,168700,166800,166e3,170300,159300,161e3,163400,171300,169400,168100,172700,183500,193500,199200,212900,205200,202e3,182900,183700,192800,190900,186700,18e4,185400,193300,197300,203700,207900,216600,209500,209900,214200,223400,246300,235200,232200,212500,213700,240600,240200,236100,231200,242200,257300,231900,229800,232300,238900,247300,253800
2481,Plymouth County,Iowa,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123200,125800,129700,136300,130700,130500,157e3,163400,144400,119200,117500,141200,144400,145700,146500,143600,143700,132800,128200,121600,123300,128300,130300,127800,126400,129200,130700,132900,153900,161600,171200,154800,151500,136100,132100,136500,149300,145300,141600,138600,150900,157200,157700,145100,148200,148e3,167700,166300,167900,160800,160800,186700,184700,183200,167e3,166500,153200,148900,139900,152900,139e3,162500,162800,169700,164e3,167700,173400,174300,167500,168900,
703,Salem City,Virginia,910,,,,,,,,,,,,,,,167200,168700,160700,152600,147300,145400,137500,132200,142300,147e3,148500,143700,150900,149900,156900,146400,149e3,143400,140800,136900,134800,147700,140400,140100,136300,145700,143300,132100,127100,135600,150400,159100,139100,121700,122200,137200,137900,142600,138900,145700,137800,135400,130800,132600,127800,129600,129800,141400,138700,147500,143e3,149200,156e3,159300,177700,163e3,159200,154100,156700,156500,153600,143600,148700,140500,139200,138e3,137500,149500,173300,167100,157200,135700,144800,146100,144300,140900,143400,144800,150400,143900,150200,147900,160900,145500,144900,146700,152600,152100,148500,147e3,142700,149200,152700,156300,149600,151200,146e3,146500,149500,154900,158300,158e3,151600,144500,148300,153300,154200,149900,151500,155700,150900,157200,155400,150700,145400,150300,156200,152100,156400,155e3,154e3,147400
1868,Lincoln County,Kentucky,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95900,93900,102400,101700,102800,98400,105700,100900,98300,95200,93900,97e3,90900,96500,93600,94700,95800,104500,105500,114900,126900,125300,115700,110600,118900,123800,121400,118200,114100,117600,133500,141100,128700,111800,107400,104e3,
808,White County,Indiana,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137100,119100,106100,105800,104700,121200,108e3,99500,87200,90300,102200,117200,119300,123300,112600,129600,127300,131300,131300,112700,118800,101400,115200,124200,131500,137900,133700,134100,130800,11e4,101300,106900,108500,113e3,109200,127e3,139500,139800,133600,136800,155800,147700,145200,121800,127400,139500,141500,129e3,117300
1829,Juniata County,Pennsylvania,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120300,138200,126e3,118600,118300,119e3,136200,137100,146800,131100,138800,132900,118700,122200,128100,150300,154300,146100,142100,128900,137600,145800,148700,146300,137400,133200,125400,124600,126800,132e3,162800,167100,166600,130300,142700,141400,146600,125900
3283,Fredericksburg City,Virginia,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217e3,181400,169100,186900,207500,220500,207e3,213700,201600,218200,220700,215300,221200,213900,219800,226800,232e3,237200,231100,259900,289900,277100,234800,219200,251100,244800,230600,220600,242200,237200,221300,214500,215700,253700,263100,257900,221e3,228200,238900,241400,267700,281200,283700,263200,268700,273200,276500,282400,297700,306900,300400,274600,262300,268300,288100,300200,297500,302500,312400,298900,295400,273100,277900,270400,286700,292100,304100,298300,290100,283800,275300,278100,258500,265800,275400,301100,300200,288400,294800,295600,302800,299200,292e3,311200,300200,299600,290500,301700,316600,329200,317500,285300,263300,292500,325e3,328500,289900,292100,294700,330100,
891,Bremer County,Iowa,915,,,,,,,,,,,,,,,,,,,,,,,,,,116e3,115400,106600,108e3,113900,123900,128100,134900,139600,15e4,129400,126800,109e3,123700,115500,129e3,122600,124800,128e3,139100,144600,127800,107500,117700,115300,127e3,111200,123200,128e3,129500,128500,135500,131300,137800,121400,129100,122100,130100,131400,141600,14e4,138300,132300,133100,133400,128900,131700,121700,113700,116500,128100,137800,137100,136600,143300,143400,143300,139900,137800,138800,137800,133900,124900,124100,129600,136700,135400,135800,136e3,135900,131600,133900,133300,134400,135700,136900,133300,130800,128200,128e3,129900,155900,165100,155700,141100,145200,152300,166800,165200,165e3,148200,156200,155e3,157200,148200,151400,151e3,148e3,144800,147700,146e3,148700,134900,146700,158200,161100,137900,132300,132200,144100,133500
729,Stark County,North Dakota,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182e3,179500,176600,187600,190300,179e3,171600,172e3,185200,201300,207500,210900,200900,190500,206100,204500,219300,207100,21e4,217200,216700,224800,216200,225800,237e3,235900,238800,232100,227e3,225e3,220300,230200,220900,231e3,237400,240800,242700,240100,259600,258200,261900,250200,264800,266500,277600,274100,276900,275e3,261300,264600,260600,263700,256700,255600,267100,278700,287700,279200,265400,235600,236500,239800,256900,258800,260700,267800,248100,234700,232400,246500,257700,249400,244600,237200,237e3,24e4,246e3,252100,245700,237800,232500,226500,215400,223100,227500,243600,235900,247e3,251100,250900,239200,230300,227300,234800,230100,229e3,218300,
1297,Otsego County,Michigan,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108500,107600,104600,107500,104400,86800,83800,88e3,1e5,109500,107400,109300,97500,1e5,101800,105500,106500,96300,104800,106700,127500,115e3,113900,106200,116900,122900,117100,119400,117600,121900,111800,103700,100200,105400,113500,120100,130300,133700,134700,130300,131200,126900,121700,113300,119200,124200,129700,129e3,134200,143800
3271,West Baton Rouge Parish,Louisiana,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170300,168e3,177800,184700,192200,194300,188e3,190800,199400,207300,201e3,190100,183800,187800,181200,195700,187900,197300,186400,190200,191700,190700,190700,191800,197800,200900,193e3,182500,180300,183500,194500,195400,192100,185200,188100,192200,193200,187700,193500,198800,199900,192500,185300,185600,186300,189300,191700,198e3,197100,199300,198500,200100,202e3,197e3,199600,195100,198100,203500,211500,207e3,194600,179700,184300,191e3,198700,
3230,Staunton City,Virginia,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164100,172e3,154700,154600,130100,122900,125600,134900,142600,139300,128500,133900,123600,132500,138200,144100,141600,124200,107600,121400,122200,137900,128800,124800,131200,138400,145300,140200,129800,144e3,142400,135100,132500,145500,156500,147200,139200,134900,131300,120500,128300,135100,150600,144900,137600,132500,127e3,132700,139100,135500,131500,126e3,140100,139600,137800,131400,135900,133900,141500,142500,147900,144700,149300,165100,163900,167500,152500,152800,142200,140300,143900,142700,147400,146200,143900,143800,158200,176300,177900,163800,158500
1010,Fannin County,Georgia,920,,,,,211e3,191700,177300,175200,174600,189200,192300,189900,191e3,169800,188700,185900,227100,215e3,222400,201700,199700,192400,181900,176600,171600,189900,181900,172200,153400,150500,152100,154200,159500,150100,162900,156e3,164800,157700,150300,130100,127200,140300,148e3,125900,131400,129900,144500,139900,150400,156600,149400,153400,151800,154800,149500,149500,149e3,157900,155800,156200,137600,132e3,139100,146400,155800,151900,149200,145800,145700,150200,143300,143300,152100,170300,176e3,176100,165700,163e3,160100,170800,173e3,173800,164900,167500,190200,196200,192400,190400,193500,201100,191500,200800,199700,194200,190400,187400,191600,197100,203700,199e3,197500,192700,201200,200600,215300,217800,226800,232600,232600,226e3,214500,196300,203400,212800,234500,229900,225700,232800,240200,243e3,242400,247300,255400,248100,226700,225900,210500,223300,209400,218100,227200,236100,258300,268900,266900,
3097,King George County,Virginia,921,287600,259600,274200,272e3,305200,267100,264700,249500,267200,255600,266600,254600,270300,229900,228900,204900,211300,194900,219800,232500,245300,227e3,231900,252700,261100,246100,207900,203300,203900,215100,235900,244800,236900,224100,208700,199900,198600,201400,212900,207200,230800,209300,214900,191800,223400,218100,229500,225600,237e3,226700,210700,199100,209100,219500,215600,208300,227e3,230900,236400,217700,225500,218300,224600,229200,247300,250100,259400,254300,257200,238700,217200,209700,205800,224300,221500,224100,208700,215e3,212600,235400,235900,253500,238200,239e3,239500,242300,256800,256700,265700,242900,224600,218800,219700,230200,248200,247900,254300,245100,253100,236400,232700,235300,257600,265500,274900,271900,273500,270600,261700,268e3,267200,278800,274400,274e3,274900,264300,253800,249400,265100,289200,296600,297500,274700,258700,248400,263e3,262800,257700,249300,261600,274300,278200,284400,270500,288500,
2677,Currituck County,North Carolina,922,,,,,,,,,,,,,268800,297100,330800,295500,273900,294500,292300,319600,319200,308100,328e3,332200,356800,310900,296900,269500,269900,274300,293200,307300,311900,300900,299900,313200,32e4,313900,289800,268700,233300,221800,227100,267600,273700,280700,251900,241400,266500,279500,301900,271300,267300,274200,262100,291700,298100,342400,291100,275100,256200,273700,282100,268300,282100,278800,272200,304900,307500,353600,299500,298100,266e3,257300,250800,259400,267900,269e3,271e3,272300,268100,250500,252700,260400,257e3,256900,247200,258e3,255900,262100,269800,269400,267300,262400,276500,259800,265900,267400,298100,291e3,275400,277200,278e3,304700,294e3,298700,282900,282e3,291500,296100,291300,293600,293200,291100,283300,284700,308500,339e3,340700,305600,274100,262900,296500,282100,294100,288e3,279600,276700,266200,309800,306e3,312e3,283100,281300,289900,297600
699,Routt County,Colorado,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378700,403600,404500,342600,347500,337600,340500,305500,318900,317800,351700,358600,384400,387200,384800,387700,394e3,393400,378400,336500,324100,330600,367600,359800,338800,345400,361400,388300,404200,410900,414600,415200,424400,408600,413300,396e3,411500,410600,412200,419900,406900,428500,438900,441300,429100,440900,425400,445900,444800,464200,440400,412500,433200,460900,491100,464800,436600,436800,433900
1947,Nodaway County,Missouri,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89200,95800,114900,119900,114200,99200,95100,105200,11e4,106e3,91100,89e3,95600,104200,110100,114700,114400,115600,127100,131100,13e4,128900,133300,126100,116200,111900,121400,
1398,Starke County,Indiana,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94500,93300,97e3,115900,115200,114500,103100,106900,104400,94100,102300,109700,118300,112200,110300,114500,120700,119200,111300,104300,105100,110100,106800,102900,97300,115200,112600,124800,102800,112100,97500,110600,112400,122600,120800,123900,125100,
1427,Teller County,Colorado,926,193100,185e3,173900,173100,179100,192700,194600,194100,183700,184800,182900,198300,198700,205400,197500,182300,175900,172200,173700,171500,177700,170500,174200,158900,171500,170700,164e3,164900,168e3,199300,194800,194600,178100,180300,182700,188500,183800,179e3,171400,187400,176200,178100,176e3,184500,194e3,180300,184300,171700,170600,168400,164800,173e3,178e3,192300,201900,210300,209200,215700,218300,224500,217300,215300,206100,202300,193e3,195800,2e5,199700,197700,184300,184e3,178800,206500,214700,215900,203100,207400,212500,215e3,210400,215600,213600,219200,239100,236600,231700,208700,215100,218e3,219300,217200,216500,212600,218200,220300,241800,245100,241500,237400,239700,247600,246100,244400,246e3,246700,252300,253200,256100,259700,266200,269e3,269900,268300,265900,267800,283e3,309100,295600,286e3,264800,285900,284100,292600,292e3,299800,294e3,301500,299300,320300,306300,295200,322e3,333300,346500,313500,311e3
1193,Meeker County,Minnesota,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162300,147500,133300,127800,14e4,135900,118400,124400,125100,125800,117100,123800,126700,135300,135900,134500,138e3,147600,152800,141e3,145400,145700,159800,143200,138e3,132300,139900,143200,142e3,140500,142700,134500,137900,160400,165500,168900,157700,164300,155900,154400,150800,159400,149600,152300,131100,125900,128e3,144700,140100,131100,126400
1001,Elbert County,Colorado,928,269800,272e3,267300,268900,274e3,258900,282900,273100,272900,242100,218400,218800,220700,254300,254100,257600,266900,273200,280100,257900,245e3,248700,252800,280200,260900,259300,250600,258300,256300,249300,281800,296e3,302900,263300,243400,254e3,271300,291300,278e3,282900,285100,301300,306400,300500,278e3,283700,277200,295500,278300,272e3,278e3,267e3,277600,265400,285800,285600,289200,292800,308800,313100,312700,309200,310200,307200,334200,346300,349800,336800,337300,321200,307900,278400,296700,304800,336200,337900,337e3,336400,339200,332700,341200,352600,365300,328500,319300,317600,354500,366200,369500,360600,374900,389900,402500,390900,400600,410500,438700,425100,435300,397300,431400,430800,450100,413e3,413600,410600,419100,424400,412400,425900,429e3,460700,467100,467700,459300,460100,459100,434e3,429500,441100,480100,491300,488700,493900,495e3,496600,472700,490800,481800,491700,482500,483100,484800,482300,501700,518500
605,Logan County,Colorado,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109200,107e3,114600,122400,127300,124200,115300,107e3,103e3,108700,111e3,111700,111300,107100,105500,125e3,134100,138700,125900,135800,141800,133700,122e3,121800,127600,131700,132500,135600,132400,126500,118800,118300,120300,127200,133600,140200,136900,131400,156900,159300,16e4,131500,127800,138800,146e3,152e3,147700,140600,147600,145200,151700,150400,158900,163300,191800
1966,Payette County,Idaho,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152700,152e3,146900,141300,142400,141700,148300,144600,149e3,150600,155300,153300,149800,154100,161600,158800,156200,153800,152100,151400,144700,146800,153700,157200,155600,148800,149400,156200,162800,170800,177600,183800,191200,189900,188100,182400,183500,191900,192600,202800,193500,197e3,160100,160700,170900,196600,196100,192700
3209,Hopewell City,Virginia,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137200,122300,115e3,98400,88600,91700,96900,84500,77900,74800,78700,80400,86500,95100,91400,94400,100600,96e3,91500,82400,94600,93400,95300,95900,95100,97200,91400,93100,89900,103500,106900,113100,98800,103500,110700,121800,113e3,100400,100900,103500,104700,102200,101400,110600,117400,121800,127200,115800,
3162,Fairfax City,Virginia,932,431100,395400,404700,393500,399400,38e4,401300,382400,363500,324e3,347300,349700,400600,359500,362400,310700,342900,343600,357e3,371e3,381900,376300,367800,376100,402400,408500,416900,400200,380100,392900,415700,425800,398200,386800,382300,390800,389300,407e3,414700,415800,410700,412e3,436200,422800,411800,394900,374600,362800,372700,403600,454600,438800,450800,404400,432500,407500,419400,392500,405700,416e3,424500,411200,416500,429100,450200,447700,453900,451400,453100,443700,476300,469500,533500,516300,523900,459e3,447300,455400,456400,469600,473500,474600,457500,423900,426700,452500,479400,479400,476700,478600,474900,480500,474100,480100,473900,490300,486700,482800,465900,471100,478800,484900,481500,483900,492600,501200,498700,496200,493800,482100,488100,476300,492800,489600,506800,496800,495900,486200,500700,504900,521800,491900,499e3,514400,543300,523500,504100,498e3,509e3,532400,540300,537200,531100,526300,559e3,547600
2111,Yankton County,South Dakota,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161e3,16e4,176600,162600,168200,161700,157200,157300,145700,150800,153200,165200,165200,162500,166700,164300,168e3,172300,178900,175100,159600,163700,171700,179e3,178300,189800,215700,213100,195200,168800,17e4,170500,196200,197400,190800,163400,169500,
2599,Williams County,North Dakota,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145400,132500,136100,126200,140900,149800,167500,173400,186600,190400,203800,210600,225e3,219100,212e3,196700,204e3,219800,250700,263500,257700,249300,250100,254800,262200,234900,237600,230600,255300,265100,267400,273300,266400,272700,274e3,270300,258900,247400,259e3,274800,279300,287200,282300,288800,284e3,270600,282100,280100,295600,292900,290200,291400,278900,273900,264200,288900,286900,304e3,267200,270600,243600,247600,222100,237500,245100,256300,256400,247e3,264100,248500,248500,24e4,253700,261700,262200,247600,239400,233300,246400,241700,236900,239e3,236e3,248e3,252900,259500,258400,251800,240400,243900,250700,257600,239300,221400,229600,247e3,247400,247400,253200
